study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6358	SAMEA2555524	ERS465901	ERX487574	ERR522339	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522339/ERR522339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522339/ERR522339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522339/ERR522339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522339/ERR522339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.079_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.079_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.079_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.079_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522339	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522339		
PRJEB6358	SAMEA2555525	ERS465902	ERX487575	ERR522340	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522340/ERR522340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522340/ERR522340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522340/ERR522340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522340/ERR522340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.082_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.082_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.082_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.082_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522340	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522340		
PRJEB6358	SAMEA2555526	ERS465903	ERX487576	ERR522341	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522341/ERR522341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522341/ERR522341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522341/ERR522341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522341/ERR522341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.083_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.083_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.083_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.083_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522341	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522341		
PRJEB6358	SAMEA2555527	ERS465904	ERX487577	ERR522342	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522342/ERR522342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522342/ERR522342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522342/ERR522342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522342/ERR522342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.084_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.084_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.084_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.084_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522342	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522342		
PRJEB6358	SAMEA2555528	ERS465905	ERX487578	ERR522343	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522343/ERR522343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522343/ERR522343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522343/ERR522343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522343/ERR522343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.086_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.086_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.086_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.086_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522343	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522343		
PRJEB6358	SAMEA2555529	ERS465906	ERX487579	ERR522344	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522344/ERR522344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522344/ERR522344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522344/ERR522344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522344/ERR522344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.090_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.090_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.090_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.090_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522344	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522344		
PRJEB6358	SAMEA2555530	ERS465907	ERX487580	ERR522345	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522345/ERR522345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522345/ERR522345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522345/ERR522345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522345/ERR522345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.096_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.096_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.096_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.096_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522345	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522345		
PRJEB6358	SAMEA2555531	ERS465908	ERX487581	ERR522346	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522346/ERR522346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522346/ERR522346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522346/ERR522346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522346/ERR522346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.097_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.097_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.097_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.097_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522346	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522346		
PRJEB6358	SAMEA2555532	ERS465909	ERX487582	ERR522347	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522347/ERR522347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522347/ERR522347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522347/ERR522347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522347/ERR522347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.103_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.103_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.103_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.103_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522347	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522347		
PRJEB6358	SAMEA2555533	ERS465910	ERX487583	ERR522348	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522348/ERR522348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522348/ERR522348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522348/ERR522348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522348/ERR522348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.105_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.105_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.105_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.105_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522348	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522348		
PRJEB6358	SAMEA2555534	ERS465911	ERX487584	ERR522349	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522349/ERR522349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522349/ERR522349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522349/ERR522349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522349/ERR522349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.106_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.106_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.106_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.106_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522349	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522349		
PRJEB6358	SAMEA2555535	ERS465912	ERX487585	ERR522350	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522350/ERR522350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522350/ERR522350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522350/ERR522350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522350/ERR522350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.107_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.107_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.107_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.107_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522350	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522350		
PRJEB6358	SAMEA2555536	ERS465913	ERX487586	ERR522351	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522351/ERR522351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522351/ERR522351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522351/ERR522351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522351/ERR522351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.108_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.108_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.108_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.108_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522351	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522351		
PRJEB6358	SAMEA2555537	ERS465914	ERX487587	ERR522352	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522352/ERR522352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522352/ERR522352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522352/ERR522352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522352/ERR522352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.109_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.109_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.109_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.109_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522352	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522352		
PRJEB6358	SAMEA2555538	ERS465915	ERX487588	ERR522353	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522353/ERR522353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522353/ERR522353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522353/ERR522353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522353/ERR522353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.110_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.110_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.110_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.110_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522353	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522353		
PRJEB6358	SAMEA2555539	ERS465916	ERX487589	ERR522354	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522354/ERR522354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522354/ERR522354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522354/ERR522354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522354/ERR522354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.111_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.111_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.111_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.111_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522354	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522354		
PRJEB6358	SAMEA2555540	ERS465917	ERX487590	ERR522355	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522355/ERR522355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522355/ERR522355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522355/ERR522355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522355/ERR522355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.113_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.113_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.113_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.diarrhea.113_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522355	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522355		
PRJEB6358	SAMEA2555541	ERS465918	ERX487591	ERR522356	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522356/ERR522356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522356/ERR522356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522356/ERR522356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522356/ERR522356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d005_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d005_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d005_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d005_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522356	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522356		
PRJEB6358	SAMEA2555542	ERS465919	ERX487592	ERR522357	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522357/ERR522357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522357/ERR522357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522357/ERR522357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522357/ERR522357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d008_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d008_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d008_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d008_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522357	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522357		
PRJEB6358	SAMEA2555543	ERS465920	ERX487593	ERR522358	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522358/ERR522358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522358/ERR522358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522358/ERR522358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522358/ERR522358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d009_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d009_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d009_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d009_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522358	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522358		
PRJEB6358	SAMEA2555544	ERS465921	ERX487594	ERR522359	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522359/ERR522359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522359/ERR522359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522359/ERR522359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522359/ERR522359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d010_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d010_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d010_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d010_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522359	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522359		
PRJEB6358	SAMEA2555545	ERS465922	ERX487595	ERR522360	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522360/ERR522360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522360/ERR522360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522360/ERR522360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522360/ERR522360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d013_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d013_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d013_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d013_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522360	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522360		
PRJEB6358	SAMEA2555546	ERS465923	ERX487596	ERR522361	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522361/ERR522361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522361/ERR522361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522361/ERR522361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522361/ERR522361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d015_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d015_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d015_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d015_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522361	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522361		
PRJEB6358	SAMEA2555547	ERS465924	ERX487597	ERR522362	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522362/ERR522362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522362/ERR522362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522362/ERR522362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522362/ERR522362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d017_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d017_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d017_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315593/fastq/C.recovery.d017_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522362	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522362		
