n_rejected	n_top_hits	taxa_level	n_ctrl	n_case	total_n	perc_case	study	rep
3	5	genus	90	10	100	0.1	crc_baxter	23
3	10	genus	90	10	100	0.1	crc_baxter	23
3	3	genus	75	25	100	0.25	crc_baxter	23
3	5	genus	75	25	100	0.25	crc_baxter	23
3	10	genus	75	25	100	0.25	crc_baxter	23
2	3	genus	50	50	100	0.5	crc_baxter	23
3	5	genus	50	50	100	0.5	crc_baxter	23
4	10	genus	50	50	100	0.5	crc_baxter	23
1	3	genus	25	75	100	0.75	crc_baxter	23
1	5	genus	25	75	100	0.75	crc_baxter	23
1	10	genus	25	75	100	0.75	crc_baxter	23
0	3	genus	10	90	100	0.9	crc_baxter	23
0	5	genus	10	90	100	0.9	crc_baxter	23
0	10	genus	10	90	100	0.9	crc_baxter	23
3	3	genus	135	15	150	0.1	crc_baxter	23
5	5	genus	135	15	150	0.1	crc_baxter	23
7	10	genus	135	15	150	0.1	crc_baxter	23
3	3	genus	113	38	150	0.25	crc_baxter	23
4	5	genus	113	38	150	0.25	crc_baxter	23
5	10	genus	113	38	150	0.25	crc_baxter	23
3	3	genus	75	75	150	0.5	crc_baxter	23
5	5	genus	75	75	150	0.5	crc_baxter	23
7	10	genus	75	75	150	0.5	crc_baxter	23
1	3	genus	38	113	150	0.75	crc_baxter	23
1	5	genus	38	113	150	0.75	crc_baxter	23
1	10	genus	38	113	150	0.75	crc_baxter	23
0	3	genus	9	1	10	0.1	ob_goodrich	23
0	5	genus	9	1	10	0.1	ob_goodrich	23
0	10	genus	9	1	10	0.1	ob_goodrich	23
0	3	genus	8	3	10	0.25	ob_goodrich	23
0	5	genus	8	3	10	0.25	ob_goodrich	23
0	10	genus	8	3	10	0.25	ob_goodrich	23
0	3	genus	5	5	10	0.5	ob_goodrich	23
0	5	genus	5	5	10	0.5	ob_goodrich	23
0	10	genus	5	5	10	0.5	ob_goodrich	23
0	3	genus	3	8	10	0.75	ob_goodrich	23
0	5	genus	3	8	10	0.75	ob_goodrich	23
0	10	genus	3	8	10	0.75	ob_goodrich	23
0	3	genus	1	9	10	0.9	ob_goodrich	23
0	5	genus	1	9	10	0.9	ob_goodrich	23
0	10	genus	1	9	10	0.9	ob_goodrich	23
0	3	genus	23	3	25	0.1	ob_goodrich	23
0	5	genus	23	3	25	0.1	ob_goodrich	23
0	10	genus	23	3	25	0.1	ob_goodrich	23
0	3	genus	19	7	25	0.25	ob_goodrich	23
0	5	genus	19	7	25	0.25	ob_goodrich	23
0	10	genus	19	7	25	0.25	ob_goodrich	23
0	3	genus	13	13	25	0.5	ob_goodrich	23
0	5	genus	13	13	25	0.5	ob_goodrich	23
0	10	genus	13	13	25	0.5	ob_goodrich	23
0	3	genus	7	19	25	0.75	ob_goodrich	23
0	5	genus	7	19	25	0.75	ob_goodrich	23
0	10	genus	7	19	25	0.75	ob_goodrich	23
0	3	genus	3	23	25	0.9	ob_goodrich	23
0	5	genus	3	23	25	0.9	ob_goodrich	23
0	10	genus	3	23	25	0.9	ob_goodrich	23
0	3	genus	45	5	50	0.1	ob_goodrich	23
0	5	genus	45	5	50	0.1	ob_goodrich	23
0	10	genus	45	5	50	0.1	ob_goodrich	23
0	3	genus	38	13	50	0.25	ob_goodrich	23
0	5	genus	38	13	50	0.25	ob_goodrich	23
0	10	genus	38	13	50	0.25	ob_goodrich	23
0	3	genus	25	25	50	0.5	ob_goodrich	23
0	5	genus	25	25	50	0.5	ob_goodrich	23
0	10	genus	25	25	50	0.5	ob_goodrich	23
0	3	genus	13	38	50	0.75	ob_goodrich	23
0	5	genus	13	38	50	0.75	ob_goodrich	23
0	10	genus	13	38	50	0.75	ob_goodrich	23
0	3	genus	5	45	50	0.9	ob_goodrich	23
0	5	genus	5	45	50	0.9	ob_goodrich	23
0	10	genus	5	45	50	0.9	ob_goodrich	23
0	3	genus	90	10	100	0.1	ob_goodrich	23
0	5	genus	90	10	100	0.1	ob_goodrich	23
0	10	genus	90	10	100	0.1	ob_goodrich	23
0	3	genus	75	25	100	0.25	ob_goodrich	23
0	5	genus	75	25	100	0.25	ob_goodrich	23
0	10	genus	75	25	100	0.25	ob_goodrich	23
1	3	genus	50	50	100	0.5	ob_goodrich	23
1	5	genus	50	50	100	0.5	ob_goodrich	23
1	10	genus	50	50	100	0.5	ob_goodrich	23
0	3	genus	25	75	100	0.75	ob_goodrich	23
0	5	genus	25	75	100	0.75	ob_goodrich	23
1	10	genus	25	75	100	0.75	ob_goodrich	23
0	3	genus	10	90	100	0.9	ob_goodrich	23
0	5	genus	10	90	100	0.9	ob_goodrich	23
0	10	genus	10	90	100	0.9	ob_goodrich	23
0	3	genus	135	15	150	0.1	ob_goodrich	23
0	5	genus	135	15	150	0.1	ob_goodrich	23
0	10	genus	135	15	150	0.1	ob_goodrich	23
0	3	genus	113	38	150	0.25	ob_goodrich	23
0	5	genus	113	38	150	0.25	ob_goodrich	23
0	10	genus	113	38	150	0.25	ob_goodrich	23
0	3	genus	75	75	150	0.5	ob_goodrich	23
0	5	genus	75	75	150	0.5	ob_goodrich	23
0	10	genus	75	75	150	0.5	ob_goodrich	23
0	3	genus	38	113	150	0.75	ob_goodrich	23
0	5	genus	38	113	150	0.75	ob_goodrich	23
0	10	genus	38	113	150	0.75	ob_goodrich	23
0	3	genus	15	135	150	0.9	ob_goodrich	23
0	5	genus	15	135	150	0.9	ob_goodrich	23
0	10	genus	15	135	150	0.9	ob_goodrich	23
0	3	genus	9	1	10	0.1	cdi_schubert	24
0	5	genus	9	1	10	0.1	cdi_schubert	24
0	10	genus	9	1	10	0.1	cdi_schubert	24
0	3	genus	8	3	10	0.25	cdi_schubert	24
0	5	genus	8	3	10	0.25	cdi_schubert	24
0	10	genus	8	3	10	0.25	cdi_schubert	24
0	3	genus	5	5	10	0.5	cdi_schubert	24
0	5	genus	5	5	10	0.5	cdi_schubert	24
0	10	genus	5	5	10	0.5	cdi_schubert	24
1	3	genus	3	8	10	0.75	cdi_schubert	24
1	5	genus	3	8	10	0.75	cdi_schubert	24
3	10	genus	3	8	10	0.75	cdi_schubert	24
0	3	genus	1	9	10	0.9	cdi_schubert	24
0	5	genus	1	9	10	0.9	cdi_schubert	24
0	10	genus	1	9	10	0.9	cdi_schubert	24
2	3	genus	23	3	25	0.1	cdi_schubert	24
3	5	genus	23	3	25	0.1	cdi_schubert	24
4	10	genus	23	3	25	0.1	cdi_schubert	24
2	3	genus	19	7	25	0.25	cdi_schubert	24
4	5	genus	19	7	25	0.25	cdi_schubert	24
6	10	genus	19	7	25	0.25	cdi_schubert	24
3	3	genus	13	13	25	0.5	cdi_schubert	24
4	5	genus	13	13	25	0.5	cdi_schubert	24
7	10	genus	13	13	25	0.5	cdi_schubert	24
3	3	genus	7	19	25	0.75	cdi_schubert	24
3	5	genus	7	19	25	0.75	cdi_schubert	24
3	10	genus	7	19	25	0.75	cdi_schubert	24
3	3	genus	3	23	25	0.9	cdi_schubert	24
3	5	genus	3	23	25	0.9	cdi_schubert	24
4	10	genus	3	23	25	0.9	cdi_schubert	24
2	3	genus	45	5	50	0.1	cdi_schubert	24
3	5	genus	45	5	50	0.1	cdi_schubert	24
4	10	genus	45	5	50	0.1	cdi_schubert	24
3	3	genus	38	13	50	0.25	cdi_schubert	24
5	5	genus	38	13	50	0.25	cdi_schubert	24
10	10	genus	38	13	50	0.25	cdi_schubert	24
3	3	genus	25	25	50	0.5	cdi_schubert	24
5	5	genus	25	25	50	0.5	cdi_schubert	24
10	10	genus	25	25	50	0.5	cdi_schubert	24
3	3	genus	13	38	50	0.75	cdi_schubert	24
5	5	genus	13	38	50	0.75	cdi_schubert	24
10	10	genus	13	38	50	0.75	cdi_schubert	24
3	3	genus	5	45	50	0.9	cdi_schubert	24
5	5	genus	5	45	50	0.9	cdi_schubert	24
8	10	genus	5	45	50	0.9	cdi_schubert	24
3	3	genus	90	10	100	0.1	cdi_schubert	24
5	5	genus	90	10	100	0.1	cdi_schubert	24
10	10	genus	90	10	100	0.1	cdi_schubert	24
3	3	genus	75	25	100	0.25	cdi_schubert	24
5	5	genus	75	25	100	0.25	cdi_schubert	24
10	10	genus	75	25	100	0.25	cdi_schubert	24
3	3	genus	50	50	100	0.5	cdi_schubert	24
5	5	genus	50	50	100	0.5	cdi_schubert	24
10	10	genus	50	50	100	0.5	cdi_schubert	24
3	3	genus	25	75	100	0.75	cdi_schubert	24
5	5	genus	25	75	100	0.75	cdi_schubert	24
10	10	genus	25	75	100	0.75	cdi_schubert	24
3	3	genus	10	90	100	0.9	cdi_schubert	24
5	5	genus	10	90	100	0.9	cdi_schubert	24
10	10	genus	10	90	100	0.9	cdi_schubert	24
3	3	genus	135	15	150	0.1	cdi_schubert	24
5	5	genus	135	15	150	0.1	cdi_schubert	24
10	10	genus	135	15	150	0.1	cdi_schubert	24
3	3	genus	113	38	150	0.25	cdi_schubert	24
5	5	genus	113	38	150	0.25	cdi_schubert	24
10	10	genus	113	38	150	0.25	cdi_schubert	24
3	3	genus	75	75	150	0.5	cdi_schubert	24
5	5	genus	75	75	150	0.5	cdi_schubert	24
10	10	genus	75	75	150	0.5	cdi_schubert	24
0	3	genus	9	1	10	0.1	crc_baxter	24
0	5	genus	9	1	10	0.1	crc_baxter	24
0	10	genus	9	1	10	0.1	crc_baxter	24
0	3	genus	8	3	10	0.25	crc_baxter	24
0	5	genus	8	3	10	0.25	crc_baxter	24
0	10	genus	8	3	10	0.25	crc_baxter	24
0	3	genus	5	5	10	0.5	crc_baxter	24
0	5	genus	5	5	10	0.5	crc_baxter	24
0	10	genus	5	5	10	0.5	crc_baxter	24
0	3	genus	3	8	10	0.75	crc_baxter	24
0	5	genus	3	8	10	0.75	crc_baxter	24
0	10	genus	3	8	10	0.75	crc_baxter	24
0	3	genus	1	9	10	0.9	crc_baxter	24
0	5	genus	1	9	10	0.9	crc_baxter	24
0	10	genus	1	9	10	0.9	crc_baxter	24
0	3	genus	23	3	25	0.1	crc_baxter	24
0	5	genus	23	3	25	0.1	crc_baxter	24
0	10	genus	23	3	25	0.1	crc_baxter	24
0	3	genus	19	7	25	0.25	crc_baxter	24
0	5	genus	19	7	25	0.25	crc_baxter	24
0	10	genus	19	7	25	0.25	crc_baxter	24
0	3	genus	13	13	25	0.5	crc_baxter	24
0	5	genus	13	13	25	0.5	crc_baxter	24
0	10	genus	13	13	25	0.5	crc_baxter	24
0	3	genus	7	19	25	0.75	crc_baxter	24
0	5	genus	7	19	25	0.75	crc_baxter	24
0	10	genus	7	19	25	0.75	crc_baxter	24
0	3	genus	3	23	25	0.9	crc_baxter	24
0	5	genus	3	23	25	0.9	crc_baxter	24
0	10	genus	3	23	25	0.9	crc_baxter	24
0	3	genus	45	5	50	0.1	crc_baxter	24
0	5	genus	45	5	50	0.1	crc_baxter	24
0	10	genus	45	5	50	0.1	crc_baxter	24
0	3	genus	38	13	50	0.25	crc_baxter	24
1	5	genus	38	13	50	0.25	crc_baxter	24
2	10	genus	38	13	50	0.25	crc_baxter	24
2	3	genus	25	25	50	0.5	crc_baxter	24
2	5	genus	25	25	50	0.5	crc_baxter	24
2	10	genus	25	25	50	0.5	crc_baxter	24
0	3	genus	13	38	50	0.75	crc_baxter	24
0	5	genus	13	38	50	0.75	crc_baxter	24
0	10	genus	13	38	50	0.75	crc_baxter	24
0	3	genus	5	45	50	0.9	crc_baxter	24
0	5	genus	5	45	50	0.9	crc_baxter	24
0	10	genus	5	45	50	0.9	crc_baxter	24
3	3	genus	90	10	100	0.1	crc_baxter	24
3	5	genus	90	10	100	0.1	crc_baxter	24
3	10	genus	90	10	100	0.1	crc_baxter	24
3	3	genus	75	25	100	0.25	crc_baxter	24
3	5	genus	75	25	100	0.25	crc_baxter	24
3	10	genus	75	25	100	0.25	crc_baxter	24
2	3	genus	50	50	100	0.5	crc_baxter	24
3	5	genus	50	50	100	0.5	crc_baxter	24
4	10	genus	50	50	100	0.5	crc_baxter	24
1	3	genus	25	75	100	0.75	crc_baxter	24
1	5	genus	25	75	100	0.75	crc_baxter	24
1	10	genus	25	75	100	0.75	crc_baxter	24
0	3	genus	10	90	100	0.9	crc_baxter	24
0	5	genus	10	90	100	0.9	crc_baxter	24
0	10	genus	10	90	100	0.9	crc_baxter	24
3	3	genus	135	15	150	0.1	crc_baxter	24
5	5	genus	135	15	150	0.1	crc_baxter	24
7	10	genus	135	15	150	0.1	crc_baxter	24
3	3	genus	113	38	150	0.25	crc_baxter	24
4	5	genus	113	38	150	0.25	crc_baxter	24
5	10	genus	113	38	150	0.25	crc_baxter	24
3	3	genus	75	75	150	0.5	crc_baxter	24
5	5	genus	75	75	150	0.5	crc_baxter	24
7	10	genus	75	75	150	0.5	crc_baxter	24
1	3	genus	38	113	150	0.75	crc_baxter	24
1	5	genus	38	113	150	0.75	crc_baxter	24
1	10	genus	38	113	150	0.75	crc_baxter	24
0	3	genus	9	1	10	0.1	ob_goodrich	24
0	5	genus	9	1	10	0.1	ob_goodrich	24
0	10	genus	9	1	10	0.1	ob_goodrich	24
0	3	genus	8	3	10	0.25	ob_goodrich	24
0	5	genus	8	3	10	0.25	ob_goodrich	24
0	10	genus	8	3	10	0.25	ob_goodrich	24
0	3	genus	5	5	10	0.5	ob_goodrich	24
0	5	genus	5	5	10	0.5	ob_goodrich	24
0	10	genus	5	5	10	0.5	ob_goodrich	24
0	3	genus	3	8	10	0.75	ob_goodrich	24
0	5	genus	3	8	10	0.75	ob_goodrich	24
0	10	genus	3	8	10	0.75	ob_goodrich	24
0	3	genus	1	9	10	0.9	ob_goodrich	24
0	5	genus	1	9	10	0.9	ob_goodrich	24
0	10	genus	1	9	10	0.9	ob_goodrich	24
0	3	genus	23	3	25	0.1	ob_goodrich	24
0	5	genus	23	3	25	0.1	ob_goodrich	24
0	10	genus	23	3	25	0.1	ob_goodrich	24
0	3	genus	19	7	25	0.25	ob_goodrich	24
0	5	genus	19	7	25	0.25	ob_goodrich	24
0	10	genus	19	7	25	0.25	ob_goodrich	24
0	3	genus	13	13	25	0.5	ob_goodrich	24
0	5	genus	13	13	25	0.5	ob_goodrich	24
0	10	genus	13	13	25	0.5	ob_goodrich	24
0	3	genus	7	19	25	0.75	ob_goodrich	24
0	5	genus	7	19	25	0.75	ob_goodrich	24
0	10	genus	7	19	25	0.75	ob_goodrich	24
0	3	genus	3	23	25	0.9	ob_goodrich	24
0	5	genus	3	23	25	0.9	ob_goodrich	24
0	10	genus	3	23	25	0.9	ob_goodrich	24
0	3	genus	45	5	50	0.1	ob_goodrich	24
0	5	genus	45	5	50	0.1	ob_goodrich	24
0	10	genus	45	5	50	0.1	ob_goodrich	24
0	3	genus	38	13	50	0.25	ob_goodrich	24
0	5	genus	38	13	50	0.25	ob_goodrich	24
0	10	genus	38	13	50	0.25	ob_goodrich	24
0	3	genus	25	25	50	0.5	ob_goodrich	24
0	5	genus	25	25	50	0.5	ob_goodrich	24
0	10	genus	25	25	50	0.5	ob_goodrich	24
0	3	genus	13	38	50	0.75	ob_goodrich	24
0	5	genus	13	38	50	0.75	ob_goodrich	24
0	10	genus	13	38	50	0.75	ob_goodrich	24
0	3	genus	5	45	50	0.9	ob_goodrich	24
0	5	genus	5	45	50	0.9	ob_goodrich	24
0	10	genus	5	45	50	0.9	ob_goodrich	24
0	3	genus	90	10	100	0.1	ob_goodrich	24
0	5	genus	90	10	100	0.1	ob_goodrich	24
0	10	genus	90	10	100	0.1	ob_goodrich	24
0	3	genus	75	25	100	0.25	ob_goodrich	24
0	5	genus	75	25	100	0.25	ob_goodrich	24
0	10	genus	75	25	100	0.25	ob_goodrich	24
0	3	genus	50	50	100	0.5	ob_goodrich	24
0	5	genus	50	50	100	0.5	ob_goodrich	24
0	10	genus	50	50	100	0.5	ob_goodrich	24
0	3	genus	25	75	100	0.75	ob_goodrich	24
0	5	genus	25	75	100	0.75	ob_goodrich	24
0	10	genus	25	75	100	0.75	ob_goodrich	24
0	3	genus	10	90	100	0.9	ob_goodrich	24
0	5	genus	10	90	100	0.9	ob_goodrich	24
0	10	genus	10	90	100	0.9	ob_goodrich	24
0	3	genus	135	15	150	0.1	ob_goodrich	24
0	5	genus	135	15	150	0.1	ob_goodrich	24
0	10	genus	135	15	150	0.1	ob_goodrich	24
0	3	genus	113	38	150	0.25	ob_goodrich	24
0	5	genus	113	38	150	0.25	ob_goodrich	24
0	10	genus	113	38	150	0.25	ob_goodrich	24
0	3	genus	75	75	150	0.5	ob_goodrich	24
0	5	genus	75	75	150	0.5	ob_goodrich	24
0	10	genus	75	75	150	0.5	ob_goodrich	24
0	3	genus	38	113	150	0.75	ob_goodrich	24
0	5	genus	38	113	150	0.75	ob_goodrich	24
0	10	genus	38	113	150	0.75	ob_goodrich	24
0	3	genus	15	135	150	0.9	ob_goodrich	24
0	5	genus	15	135	150	0.9	ob_goodrich	24
0	10	genus	15	135	150	0.9	ob_goodrich	24
0	3	genus	9	1	10	0.1	cdi_schubert	25
0	5	genus	9	1	10	0.1	cdi_schubert	25
0	10	genus	9	1	10	0.1	cdi_schubert	25
0	3	genus	8	3	10	0.25	cdi_schubert	25
0	5	genus	8	3	10	0.25	cdi_schubert	25
0	10	genus	8	3	10	0.25	cdi_schubert	25
0	3	genus	5	5	10	0.5	cdi_schubert	25
0	5	genus	5	5	10	0.5	cdi_schubert	25
0	10	genus	5	5	10	0.5	cdi_schubert	25
1	3	genus	3	8	10	0.75	cdi_schubert	25
1	5	genus	3	8	10	0.75	cdi_schubert	25
3	10	genus	3	8	10	0.75	cdi_schubert	25
0	3	genus	1	9	10	0.9	cdi_schubert	25
0	5	genus	1	9	10	0.9	cdi_schubert	25
0	10	genus	1	9	10	0.9	cdi_schubert	25
2	3	genus	23	3	25	0.1	cdi_schubert	25
3	5	genus	23	3	25	0.1	cdi_schubert	25
4	10	genus	23	3	25	0.1	cdi_schubert	25
2	3	genus	19	7	25	0.25	cdi_schubert	25
4	5	genus	19	7	25	0.25	cdi_schubert	25
6	10	genus	19	7	25	0.25	cdi_schubert	25
3	3	genus	13	13	25	0.5	cdi_schubert	25
4	5	genus	13	13	25	0.5	cdi_schubert	25
7	10	genus	13	13	25	0.5	cdi_schubert	25
2	3	genus	7	19	25	0.75	cdi_schubert	25
2	5	genus	7	19	25	0.75	cdi_schubert	25
3	10	genus	7	19	25	0.75	cdi_schubert	25
0	3	genus	3	23	25	0.9	cdi_schubert	25
0	5	genus	3	23	25	0.9	cdi_schubert	25
0	10	genus	3	23	25	0.9	cdi_schubert	25
3	3	genus	45	5	50	0.1	cdi_schubert	25
5	5	genus	45	5	50	0.1	cdi_schubert	25
9	10	genus	45	5	50	0.1	cdi_schubert	25
3	3	genus	38	13	50	0.25	cdi_schubert	25
5	5	genus	38	13	50	0.25	cdi_schubert	25
8	10	genus	38	13	50	0.25	cdi_schubert	25
3	3	genus	25	25	50	0.5	cdi_schubert	25
5	5	genus	25	25	50	0.5	cdi_schubert	25
10	10	genus	25	25	50	0.5	cdi_schubert	25
3	3	genus	13	38	50	0.75	cdi_schubert	25
5	5	genus	13	38	50	0.75	cdi_schubert	25
10	10	genus	13	38	50	0.75	cdi_schubert	25
3	3	genus	5	45	50	0.9	cdi_schubert	25
5	5	genus	5	45	50	0.9	cdi_schubert	25
8	10	genus	5	45	50	0.9	cdi_schubert	25
3	3	genus	90	10	100	0.1	cdi_schubert	25
5	5	genus	90	10	100	0.1	cdi_schubert	25
10	10	genus	90	10	100	0.1	cdi_schubert	25
3	3	genus	75	25	100	0.25	cdi_schubert	25
5	5	genus	75	25	100	0.25	cdi_schubert	25
10	10	genus	75	25	100	0.25	cdi_schubert	25
3	3	genus	50	50	100	0.5	cdi_schubert	25
5	5	genus	50	50	100	0.5	cdi_schubert	25
10	10	genus	50	50	100	0.5	cdi_schubert	25
3	3	genus	25	75	100	0.75	cdi_schubert	25
5	5	genus	25	75	100	0.75	cdi_schubert	25
10	10	genus	25	75	100	0.75	cdi_schubert	25
3	3	genus	10	90	100	0.9	cdi_schubert	25
5	5	genus	10	90	100	0.9	cdi_schubert	25
9	10	genus	10	90	100	0.9	cdi_schubert	25
3	3	genus	135	15	150	0.1	cdi_schubert	25
5	5	genus	135	15	150	0.1	cdi_schubert	25
10	10	genus	135	15	150	0.1	cdi_schubert	25
3	3	genus	113	38	150	0.25	cdi_schubert	25
5	5	genus	113	38	150	0.25	cdi_schubert	25
10	10	genus	113	38	150	0.25	cdi_schubert	25
3	3	genus	75	75	150	0.5	cdi_schubert	25
5	5	genus	75	75	150	0.5	cdi_schubert	25
10	10	genus	75	75	150	0.5	cdi_schubert	25
0	3	genus	9	1	10	0.1	crc_baxter	25
0	5	genus	9	1	10	0.1	crc_baxter	25
0	10	genus	9	1	10	0.1	crc_baxter	25
0	3	genus	8	3	10	0.25	crc_baxter	25
0	5	genus	8	3	10	0.25	crc_baxter	25
0	10	genus	8	3	10	0.25	crc_baxter	25
0	3	genus	5	5	10	0.5	crc_baxter	25
0	5	genus	5	5	10	0.5	crc_baxter	25
0	10	genus	5	5	10	0.5	crc_baxter	25
0	3	genus	3	8	10	0.75	crc_baxter	25
0	5	genus	3	8	10	0.75	crc_baxter	25
0	10	genus	3	8	10	0.75	crc_baxter	25
0	3	genus	1	9	10	0.9	crc_baxter	25
0	5	genus	1	9	10	0.9	crc_baxter	25
0	10	genus	1	9	10	0.9	crc_baxter	25
0	3	genus	23	3	25	0.1	crc_baxter	25
0	5	genus	23	3	25	0.1	crc_baxter	25
0	10	genus	23	3	25	0.1	crc_baxter	25
0	3	genus	19	7	25	0.25	crc_baxter	25
0	5	genus	19	7	25	0.25	crc_baxter	25
0	10	genus	19	7	25	0.25	crc_baxter	25
0	3	genus	13	13	25	0.5	crc_baxter	25
0	5	genus	13	13	25	0.5	crc_baxter	25
0	10	genus	13	13	25	0.5	crc_baxter	25
0	3	genus	7	19	25	0.75	crc_baxter	25
0	5	genus	7	19	25	0.75	crc_baxter	25
0	10	genus	7	19	25	0.75	crc_baxter	25
0	3	genus	3	23	25	0.9	crc_baxter	25
0	5	genus	3	23	25	0.9	crc_baxter	25
0	10	genus	3	23	25	0.9	crc_baxter	25
3	3	genus	45	5	50	0.1	crc_baxter	25
3	5	genus	45	5	50	0.1	crc_baxter	25
5	10	genus	45	5	50	0.1	crc_baxter	25
0	3	genus	38	13	50	0.25	crc_baxter	25
0	5	genus	38	13	50	0.25	crc_baxter	25
0	10	genus	38	13	50	0.25	crc_baxter	25
0	3	genus	25	25	50	0.5	crc_baxter	25
0	5	genus	25	25	50	0.5	crc_baxter	25
0	10	genus	25	25	50	0.5	crc_baxter	25
0	3	genus	13	38	50	0.75	crc_baxter	25
0	5	genus	13	38	50	0.75	crc_baxter	25
0	10	genus	13	38	50	0.75	crc_baxter	25
0	3	genus	5	45	50	0.9	crc_baxter	25
0	5	genus	5	45	50	0.9	crc_baxter	25
0	10	genus	5	45	50	0.9	crc_baxter	25
3	3	genus	90	10	100	0.1	crc_baxter	25
5	5	genus	90	10	100	0.1	crc_baxter	25
6	10	genus	90	10	100	0.1	crc_baxter	25
3	3	genus	75	25	100	0.25	crc_baxter	25
3	5	genus	75	25	100	0.25	crc_baxter	25
3	10	genus	75	25	100	0.25	crc_baxter	25
2	3	genus	50	50	100	0.5	crc_baxter	25
3	5	genus	50	50	100	0.5	crc_baxter	25
4	10	genus	50	50	100	0.5	crc_baxter	25
0	3	genus	25	75	100	0.75	crc_baxter	25
0	5	genus	25	75	100	0.75	crc_baxter	25
0	10	genus	25	75	100	0.75	crc_baxter	25
0	3	genus	10	90	100	0.9	crc_baxter	25
0	5	genus	10	90	100	0.9	crc_baxter	25
0	10	genus	10	90	100	0.9	crc_baxter	25
3	3	genus	135	15	150	0.1	crc_baxter	25
4	5	genus	135	15	150	0.1	crc_baxter	25
5	10	genus	135	15	150	0.1	crc_baxter	25
2	3	genus	113	38	150	0.25	crc_baxter	25
3	5	genus	113	38	150	0.25	crc_baxter	25
4	10	genus	113	38	150	0.25	crc_baxter	25
3	3	genus	75	75	150	0.5	crc_baxter	25
5	5	genus	75	75	150	0.5	crc_baxter	25
7	10	genus	75	75	150	0.5	crc_baxter	25
1	3	genus	38	113	150	0.75	crc_baxter	25
1	5	genus	38	113	150	0.75	crc_baxter	25
1	10	genus	38	113	150	0.75	crc_baxter	25
0	3	genus	9	1	10	0.1	ob_goodrich	25
0	5	genus	9	1	10	0.1	ob_goodrich	25
0	10	genus	9	1	10	0.1	ob_goodrich	25
0	3	genus	8	3	10	0.25	ob_goodrich	25
0	5	genus	8	3	10	0.25	ob_goodrich	25
0	10	genus	8	3	10	0.25	ob_goodrich	25
0	3	genus	5	5	10	0.5	ob_goodrich	25
0	5	genus	5	5	10	0.5	ob_goodrich	25
0	10	genus	5	5	10	0.5	ob_goodrich	25
0	3	genus	3	8	10	0.75	ob_goodrich	25
0	5	genus	3	8	10	0.75	ob_goodrich	25
0	10	genus	3	8	10	0.75	ob_goodrich	25
0	3	genus	1	9	10	0.9	ob_goodrich	25
0	5	genus	1	9	10	0.9	ob_goodrich	25
0	10	genus	1	9	10	0.9	ob_goodrich	25
0	3	genus	23	3	25	0.1	ob_goodrich	25
0	5	genus	23	3	25	0.1	ob_goodrich	25
0	10	genus	23	3	25	0.1	ob_goodrich	25
0	3	genus	19	7	25	0.25	ob_goodrich	25
0	5	genus	19	7	25	0.25	ob_goodrich	25
0	10	genus	19	7	25	0.25	ob_goodrich	25
0	3	genus	13	13	25	0.5	ob_goodrich	25
0	5	genus	13	13	25	0.5	ob_goodrich	25
0	10	genus	13	13	25	0.5	ob_goodrich	25
0	3	genus	7	19	25	0.75	ob_goodrich	25
0	5	genus	7	19	25	0.75	ob_goodrich	25
0	10	genus	7	19	25	0.75	ob_goodrich	25
0	3	genus	3	23	25	0.9	ob_goodrich	25
0	5	genus	3	23	25	0.9	ob_goodrich	25
0	10	genus	3	23	25	0.9	ob_goodrich	25
0	3	genus	45	5	50	0.1	ob_goodrich	25
0	5	genus	45	5	50	0.1	ob_goodrich	25
0	10	genus	45	5	50	0.1	ob_goodrich	25
0	3	genus	38	13	50	0.25	ob_goodrich	25
0	5	genus	38	13	50	0.25	ob_goodrich	25
0	10	genus	38	13	50	0.25	ob_goodrich	25
0	3	genus	25	25	50	0.5	ob_goodrich	25
0	5	genus	25	25	50	0.5	ob_goodrich	25
0	10	genus	25	25	50	0.5	ob_goodrich	25
0	3	genus	13	38	50	0.75	ob_goodrich	25
0	5	genus	13	38	50	0.75	ob_goodrich	25
0	10	genus	13	38	50	0.75	ob_goodrich	25
0	3	genus	5	45	50	0.9	ob_goodrich	25
0	5	genus	5	45	50	0.9	ob_goodrich	25
0	10	genus	5	45	50	0.9	ob_goodrich	25
0	3	genus	90	10	100	0.1	ob_goodrich	25
0	5	genus	90	10	100	0.1	ob_goodrich	25
0	10	genus	90	10	100	0.1	ob_goodrich	25
0	3	genus	75	25	100	0.25	ob_goodrich	25
0	5	genus	75	25	100	0.25	ob_goodrich	25
0	10	genus	75	25	100	0.25	ob_goodrich	25
0	3	genus	50	50	100	0.5	ob_goodrich	25
0	5	genus	50	50	100	0.5	ob_goodrich	25
0	10	genus	50	50	100	0.5	ob_goodrich	25
0	3	genus	25	75	100	0.75	ob_goodrich	25
0	5	genus	25	75	100	0.75	ob_goodrich	25
0	10	genus	25	75	100	0.75	ob_goodrich	25
1	3	genus	10	90	100	0.9	ob_goodrich	25
1	5	genus	10	90	100	0.9	ob_goodrich	25
1	10	genus	10	90	100	0.9	ob_goodrich	25
0	3	genus	135	15	150	0.1	ob_goodrich	25
0	5	genus	135	15	150	0.1	ob_goodrich	25
0	10	genus	135	15	150	0.1	ob_goodrich	25
0	3	genus	113	38	150	0.25	ob_goodrich	25
0	5	genus	113	38	150	0.25	ob_goodrich	25
